Finished creating model data!
Performing optimization, start time:  20:05:45 
Optimizing with theta = -0.9735946 
Optimizing with theta = -0.861179 
Beginning optimization
Beginning optimization

iter           f        nrm_gr                     status          rad  CG iter                  CG result
iter           f        nrm_gr                     status          rad  CG iter                  CG result
 260   5455.756863    1.895499   Continuing - TR contract     0.000368        9         Negative curvature
 270   5455.756863    1.948784                 Continuing     0.000001        6         Intersect TR bound
 280   5455.756849    0.546884     Continuing - TR expand     0.002357      244         Intersect TR bound
 290   5455.756792   19.629116                 Continuing     0.000994      345         Intersect TR bound
 300   5455.756711   15.229691   Continuing - TR contract     0.000210      387         Intersect TR bound
 310   5455.756701    0.381545     Continuing - TR expand     0.000354      341         Intersect TR bound
 320   5455.756700    2.902262   Continuing - TR contract     0.000012      363         Intersect TR bound
 330   5455.756700    0.000006   Continuing - TR contract     0.000021      812          Reached tolerance
 340   5455.756700    0.000006   Continuing - TR contract     0.000000      170         Intersect TR bound
 350   5455.756700    0.003319   Continuing - TR contract     0.000000        2         Intersect TR bound

Iteration has terminated
 353   5455.756700    0.003319Radius of trust region is less than stop.trust.radius

Optimizing with theta = 12.77447 
Beginning optimization

iter           f        nrm_gr                     status          rad  CG iter                  CG result
  10   5459.341381   29.510972   Continuing - TR contract     0.097656        1         Intersect TR bound
  20   5459.338713   34.274211                 Continuing     0.000191        1         Intersect TR bound
  30   5459.338713   34.274211   Continuing - TR contract     0.000000        1         Intersect TR bound
  40   5459.338701   33.344482   Continuing - TR contract     0.000000        3         Intersect TR bound
  50   5459.338664   61.225552                 Continuing     0.000000        4         Intersect TR bound
  60   5459.338641   25.322070                 Continuing     0.000000        8         Intersect TR bound
  70   5459.338607   20.742291   Continuing - TR contract     0.000002       19         Intersect TR bound
  80   5459.338470   58.702643     Continuing - TR expand     0.000097       26         Intersect TR bound
  90   5459.338077   20.602006   Continuing - TR contract     0.000003       23         Intersect TR bound
 100   5459.337564   49.915066   Continuing - TR contract     0.000069       53         Intersect TR bound
 110   5459.323929  235.545977                 Continuing     0.000465       82         Intersect TR bound
 120   5459.308160  993.014929     Continuing - TR expand     0.006271       92         Intersect TR bound
 130   5459.264137 1151.122641   Continuing - TR contract     0.002646      164         Intersect TR bound
 140   5459.190186  254.621098     Continuing - TR expand     0.026787      180         Intersect TR bound
 150   5459.158304  736.102623   Continuing - TR contract     0.001883      116         Intersect TR bound
 160   5459.104501  587.758310     Continuing - TR expand     0.028605      201         Intersect TR bound
 170   5458.595668 4648.730066   Continuing - TR contract     0.434444      412         Intersect TR bound
 180   5456.424893  192.909739     Continuing - TR expand     0.122188      289         Intersect TR bound
 190   5456.306587  569.750363                 Continuing     0.034365      425         Intersect TR bound
 200   5456.280393  551.189028   Continuing - TR contract     0.000201       40         Negative curvature
 210   5456.265432   41.983626                 Continuing     0.003058      323         Intersect TR bound
 220   5456.210720  285.923929     Continuing - TR expand     0.023223      266         Intersect TR bound
Optimizing with theta = 12.06131 
Beginning optimization

iter           f        nrm_gr                     status          rad  CG iter                  CG result
  10   5459.341381   29.510972   Continuing - TR contract     0.097656        1         Intersect TR bound
  20   5459.338713   34.274211                 Continuing     0.000191        1         Intersect TR bound
  30   5459.338707   68.900485                 Continuing     0.000000        1         Intersect TR bound
 230   5456.102217  574.597129   Continuing - TR contract     0.117565      964          Reached tolerance
  40   5459.338685   94.906999                 Continuing     0.000001        3         Intersect TR bound
  50   5459.338646   58.977719                 Continuing     0.000001        4         Intersect TR bound
  60   5459.338612   23.608734   Continuing - TR contract     0.000003       14         Intersect TR bound
  70   5459.338585   31.253830                 Continuing     0.000004       11         Intersect TR bound
  80   5459.338104  106.829480   Continuing - TR contract     0.000018       28         Intersect TR bound
  90   5459.337769   19.136183                 Continuing     0.000003       14         Intersect TR bound
 100   5459.337311   46.842627   Continuing - TR contract     0.000052       28         Intersect TR bound
 240   5456.097996    0.127415   Continuing - TR contract     0.016533      952          Reached tolerance
 110   5459.333369  397.276355   Continuing - TR contract     0.001568       81         Intersect TR bound
 120   5459.317852  132.225810   Continuing - TR contract     0.000882       89         Intersect TR bound
 130   5459.310778   49.513558                 Continuing     0.000496       55         Intersect TR bound
 140   5459.281369  421.244778     Continuing - TR expand     0.007534       91         Intersect TR bound
 250   5456.097996    0.127415   Continuing - TR contract     0.000016      190         Intersect TR bound
 150   5459.219859  263.649008   Continuing - TR contract     0.009535      162         Intersect TR bound

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 260   5456.097996    0.001703     Continuing - TR expand     0.000001      301         Intersect TR bound
 160   5459.178188   76.707597                 Continuing     0.001341       99         Intersect TR bound
 170   5458.929965  415.755494   Continuing - TR contract     0.010182       58         Negative curvature
 180   5458.836467  341.034740     Continuing - TR expand     0.008591      111         Intersect TR bound
 270   5456.097996    0.006385   Continuing - TR contract     0.000000      130         Intersect TR bound

Iteration has terminated
 279   5456.097996    0.006385Radius of trust region is less than stop.trust.radius

 190   5458.647340  423.151737     Continuing - TR expand     0.130481      288         Intersect TR bound
 200   5458.230234  247.826748   Continuing - TR contract     0.055046      374         Intersect TR bound
 210   5457.675541  716.048976   Continuing - TR contract     0.046445       18         Negative curvature
 220   5457.671375  377.341699                 Continuing     0.000091       17         Intersect TR bound
 230   5457.113987 9012.882960   Continuing - TR contract     0.297587      402         Intersect TR bound
 240   5456.671181 4051.228922     Continuing - TR expand     0.753266      396         Intersect TR bound
 250   5456.121849  160.772718     Continuing - TR expand     0.052964      422         Intersect TR bound

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 260   5456.068366  230.671029     Continuing - TR expand     0.067033      433         Intersect TR bound
 270   5456.055882  218.389413   Continuing - TR contract     0.009426      530         Intersect TR bound
 280   5456.054439   21.959077     Continuing - TR expand     0.011930      428         Intersect TR bound
 290   5456.053825   29.134781                 Continuing     0.003355      539         Intersect TR bound
 300   5456.053721    0.001701   Continuing - TR contract     0.002831      915          Reached tolerance
 310   5456.053721    0.001701   Continuing - TR contract     0.000003      439         Intersect TR bound
 320   5456.053721    0.001701   Continuing - TR contract     0.000000        1         Intersect TR bound

Iteration has terminated
 328   5456.053721    0.001592Radius of trust region is less than stop.trust.radius

Optimizing with theta = 14.02611 
Beginning optimization

iter           f        nrm_gr                     status          rad  CG iter                  CG result
  10   5459.341381   29.510972   Continuing - TR contract     0.097656        1         Intersect TR bound
  20   5459.338713   34.274211                 Continuing     0.000191        1         Intersect TR bound
  30   5459.338713   34.274211   Continuing - TR contract     0.000000        1         Intersect TR bound
  40   5459.338709   91.660004                 Continuing     0.000000        3         Intersect TR bound
  50   5459.338693   64.758316                 Continuing     0.000000        5         Intersect TR bound
  60   5459.338666   61.263476   Continuing - TR contract     0.000000        8         Intersect TR bound
  70   5459.338652   35.792414                 Continuing     0.000001       16         Intersect TR bound
  80   5459.338624   61.384664     Continuing - TR expand     0.000007       22         Intersect TR bound
  90   5459.338127  101.377624                 Continuing     0.000016       43         Intersect TR bound
 100   5459.332654  693.454166   Continuing - TR contract     0.000489      122         Intersect TR bound
 110   5459.297731 1116.334703   Continuing - TR contract     0.002478      236         Intersect TR bound
 120   5459.281350   72.920942     Continuing - TR expand     0.000348       78         Intersect TR bound
 130   5459.270339  193.743203     Continuing - TR expand     0.000882       62         Intersect TR bound
 140   5459.206744 2404.774959     Continuing - TR expand     0.080362      247         Intersect TR bound
 150   5457.819018 6340.588266   Continuing - TR contract     0.016951      279         Intersect TR bound
 160   5457.428137  929.509448   Continuing - TR contract     0.000199      102         Intersect TR bound
 170   5456.437517  548.354982   Continuing - TR contract     0.651667     1009          Reached tolerance
 180   5456.130484   20.996469                 Continuing     0.002546     1017          Reached tolerance
 190   5456.129178   10.810494   Continuing - TR contract     0.000060       94         Intersect TR bound
 200   5456.129091   32.662858   Continuing - TR contract     0.000906      532         Intersect TR bound
 210   5456.129078   39.002342   Continuing - TR contract     0.000005       62         Intersect TR bound
 220   5456.129071   12.766901   Continuing - TR contract     0.000484      454         Intersect TR bound
 230   5456.129062   37.321303   Continuing - TR contract     0.000006       68         Intersect TR bound
 240   5456.129060    3.926836     Continuing - TR expand     0.000086      182         Intersect TR bound
 250   5456.129054   21.285915                 Continuing     0.000036      100         Intersect TR bound

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 260   5456.129049    2.291076     Continuing - TR expand     0.000276      382         Intersect TR bound
 270   5456.129020   20.033126     Continuing - TR expand     0.012569      567         Intersect TR bound
 280   5456.129017   12.129865                 Continuing     0.000295      514         Intersect TR bound
Optimizing with theta = 13.43173 
Beginning optimization

iter           f        nrm_gr                     status          rad  CG iter                  CG result
  10   5459.341381   29.510972   Continuing - TR contract     0.097656        1         Intersect TR bound
  20   5459.338713   34.274211                 Continuing     0.000191        1         Intersect TR bound
  30   5459.338713   34.274211   Continuing - TR contract     0.000000        1         Intersect TR bound
  40   5459.338707   31.404039     Continuing - TR expand     0.000000        2         Intersect TR bound
  50   5459.338686   48.346828     Continuing - TR expand     0.000000        3         Intersect TR bound
 290   5456.129015    0.000049   Continuing - TR contract     0.000021     1112          Reached tolerance
  60   5459.338656   41.139656                 Continuing     0.000000        8         Intersect TR bound
  70   5459.338643   43.295899                 Continuing     0.000002       13         Intersect TR bound
  80   5459.338581   23.558972                 Continuing     0.000002       17         Intersect TR bound
  90   5459.338281   41.409008   Continuing - TR contract     0.000018       43         Intersect TR bound
 100   5459.336583  287.965099   Continuing - TR contract     0.000551       78         Intersect TR bound
 300   5456.129015    0.013721   Continuing - TR contract     0.000000      681          Reached tolerance
 110   5459.327734  167.736435                 Continuing     0.000619       99         Intersect TR bound
 310   5456.129015    0.234215   Continuing - TR contract     0.000000        9         Intersect TR bound

Iteration has terminated
 313   5456.129015    0.234215Radius of trust region is less than stop.trust.radius

 120   5459.265010  440.516150                 Continuing     0.002090      139         Intersect TR bound
 130   5459.255150  206.671418                 Continuing     0.001764      145         Intersect TR bound
 140   5458.884039 6489.078218   Continuing - TR contract     0.026787      408         Intersect TR bound
 150   5458.759837 1161.339069   Continuing - TR contract     0.000314       24         Negative curvature
 160   5458.708197  549.845210     Continuing - TR expand     0.057211      265         Intersect TR bound
 170   5456.493716  345.766658   Continuing - TR contract     0.048272      398         Intersect TR bound
 180   5456.124141 5213.776545     Continuing - TR expand     0.001697        1         Intersect TR bound
 190   5456.120119    6.521583     Continuing - TR expand     0.001432      257         Intersect TR bound
 200   5456.120042    8.160129   Continuing - TR contract     0.000101       92         Intersect TR bound
 210   5456.120008   77.062372   Continuing - TR contract     0.000255      385         Intersect TR bound
 220   5456.119981    2.160696     Continuing - TR expand     0.000108      112         Intersect TR bound
 230   5456.119552   93.940916                 Continuing     0.001633      420         Intersect TR bound
 240   5456.119431   18.368753     Continuing - TR expand     0.000115      183         Intersect TR bound
 250   5456.119419   25.430792   Continuing - TR contract     0.000291       55         Negative curvature

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 260   5456.119400   22.589377   Continuing - TR contract     0.000736      226         Intersect TR bound
 270   5456.119383    7.587028   Continuing - TR contract     0.000155      307         Intersect TR bound
 280   5456.118963   99.745525   Continuing - TR contract     0.007070      988          Reached tolerance
 290   5456.118886   16.064484   Continuing - TR contract     0.000994      514         Intersect TR bound
 300   5456.118869    3.178424                 Continuing     0.000280      529         Intersect TR bound
 310   5456.118867    0.000095   Continuing - TR contract     0.000020     1401          Reached tolerance
 320   5456.118867    0.000095   Continuing - TR contract     0.000000      120         Intersect TR bound
 330   5456.118867    0.000789   Continuing - TR contract     0.000000        3         Intersect TR bound

Iteration has terminated
 331   5456.118867    0.000789Radius of trust region is less than stop.trust.radius

Optimizing with theta = 15.00176 
Beginning optimization

iter           f        nrm_gr                     status          rad  CG iter                  CG result
  10   5459.341381   29.510972   Continuing - TR contract     0.097656        1         Intersect TR bound
  20   5459.338713   34.274211                 Continuing     0.000191        1         Intersect TR bound
  30   5459.338713   34.274211   Continuing - TR contract     0.000000        1         Intersect TR bound
  40   5459.338712   38.817162     Continuing - TR expand     0.000000        1         Intersect TR bound
  50   5459.338707   72.010256                 Continuing     0.000000        4         Intersect TR bound
  60   5459.338699  108.880533   Continuing - TR contract     0.000000        9         Intersect TR bound
  70   5459.338684   54.343686                 Continuing     0.000000        7         Intersect TR bound
  80   5459.338670   63.632669   Continuing - TR contract     0.000000       14         Intersect TR bound
  90   5459.338646   52.202206     Continuing - TR expand     0.000010       26         Intersect TR bound
 100   5459.338176  254.243985     Continuing - TR expand     0.000138       66         Intersect TR bound
 110   5459.323788 2372.595840   Continuing - TR contract     0.001394      209         Intersect TR bound
 120   5459.307189  434.016707     Continuing - TR expand     0.001176      107         Intersect TR bound
 130   5459.11581117262.025442   Continuing - TR contract     0.107149      452         Intersect TR bound
 140   5458.184149 4137.591252     Continuing - TR expand     0.542443      562         Intersect TR bound
 150   5456.935111 3822.530500   Continuing - TR contract     0.152562      596         Intersect TR bound
 160   5456.22708513579.398565     Continuing - TR expand     2.317037      584         Intersect TR bound
 170   5456.22708513579.398565   Continuing - TR contract     0.002263      433         Intersect TR bound
 180   5456.161892  407.311031   Continuing - TR contract     0.001909      446         Intersect TR bound
 190   5456.150479 2425.966013     Continuing - TR expand     0.173974      494         Intersect TR bound
 200   5456.136841    0.277468     Continuing - TR expand     0.004078      805          Reached tolerance
 210   5456.136841    0.277468   Continuing - TR contract     0.000004       77         Intersect TR bound
 220   5456.136841    0.891993   Continuing - TR contract     0.000000       83         Intersect TR bound
 230   5456.136841    0.068343   Continuing - TR contract     0.000000      205         Intersect TR bound
 240   5456.136841    0.068343   Continuing - TR contract     0.000000        6         Intersect TR bound

Iteration has terminated
 241   5456.136841    0.068343Radius of trust region is less than stop.trust.radius

Optimizing with theta = 14.55131 
Beginning optimization

iter           f        nrm_gr                     status          rad  CG iter                  CG result
  10   5459.341381   29.510972   Continuing - TR contract     0.097656        1         Intersect TR bound
  20   5459.338713   34.274211                 Continuing     0.000191        1         Intersect TR bound
  30   5459.338713   34.274211   Continuing - TR contract     0.000000        1         Intersect TR bound
  40   5459.338711   62.615940                 Continuing     0.000000        3         Intersect TR bound
  50   5459.338701   46.694069                 Continuing     0.000000        4         Intersect TR bound
  60   5459.338682   77.258780                 Continuing     0.000000        9         Intersect TR bound
  70   5459.338666   59.725400     Continuing - TR expand     0.000002       11         Intersect TR bound
  80   5459.338656   16.700496                 Continuing     0.000000        7         Intersect TR bound
  90   5459.338600   35.571214     Continuing - TR expand     0.000014       36         Intersect TR bound
 100   5459.337437  994.689928   Continuing - TR contract     0.000413      102         Intersect TR bound
 110   5459.328004 2239.817195     Continuing - TR expand     0.004181      135         Intersect TR bound
 120   5459.307740   54.350991   Continuing - TR contract     0.000588      161         Intersect TR bound
 130   5459.278979 2328.135918   Continuing - TR contract     0.008929      260         Intersect TR bound
 140   5459.173610  418.800832     Continuing - TR expand     0.007534      163         Intersect TR bound
 150   5459.009633 2367.048412                 Continuing     0.003178      179         Intersect TR bound
 160   5458.692638  401.335823     Continuing - TR expand     0.048272      240         Intersect TR bound
 170   5457.04728019024.027829   Continuing - TR contract     0.488750      998          Reached tolerance
 180   5456.346483 3199.203076   Continuing - TR contract     0.005728      445         Intersect TR bound
 190   5456.332102  420.671635     Continuing - TR expand     0.004833      175         Intersect TR bound
 200   5456.169276 1275.268277   Continuing - TR contract     0.146791      814          Reached tolerance
 210   5456.136629  831.275881   Continuing - TR contract     0.010321      671         Intersect TR bound
 220   5456.135068   34.143235   Continuing - TR contract     0.000726      491         Intersect TR bound
 230   5456.135014   24.998477     Continuing - TR expand     0.000306      187         Intersect TR bound
 240   5456.134987   23.350376   Continuing - TR contract     0.000129      349         Intersect TR bound
 250   5456.134748  111.488680   Continuing - TR contract     0.000654      542         Intersect TR bound

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 260   5456.134143    0.038480   Continuing - TR contract     0.001655      983          Reached tolerance
 270   5456.134143    0.038480   Continuing - TR contract     0.000002       84         Intersect TR bound
 280   5456.134143    0.002168   Continuing - TR contract     0.000000      459         Intersect TR bound
 290   5456.134143    0.002168   Continuing - TR contract     0.000000       33         Intersect TR bound

Iteration has terminated
 292   5456.134143    0.002168Radius of trust region is less than stop.trust.radius

Optimizing with theta = 15.66019 
Beginning optimization

iter           f        nrm_gr                     status          rad  CG iter                  CG result
  10   5459.341381   29.510972   Continuing - TR contract     0.097656        1         Intersect TR bound
  20   5459.338713   34.274211                 Continuing     0.000191        1         Intersect TR bound
  30   5459.338713   34.274211   Continuing - TR contract     0.000000        1         Intersect TR bound
  40   5459.338713   36.243234                 Continuing     0.000000        1         Intersect TR bound
  50   5459.338710  135.984707                 Continuing     0.000000        5         Intersect TR bound
  60   5459.338703   97.204179     Continuing - TR expand     0.000000        7         Intersect TR bound
  70   5459.338696   94.159986                 Continuing     0.000000        8         Intersect TR bound
  80   5459.338675   50.269972                 Continuing     0.000000        7         Intersect TR bound
  90   5459.338657   34.947712                 Continuing     0.000002       34         Intersect TR bound
 100   5459.336792  908.543839     Continuing - TR expand     0.000551      116         Intersect TR bound
 110   5459.315079  378.267368   Continuing - TR contract     0.000465      161         Intersect TR bound
 120   5459.268623 5306.093099   Continuing - TR contract     0.007055      314         Intersect TR bound
 130   5458.64079626508.552259   Continuing - TR contract     0.107149      560         Intersect TR bound
 140   5457.867577 4936.154211     Continuing - TR expand     0.542443      546         Intersect TR bound
 150   5456.38865734120.862380   Continuing - TR contract     0.152562      642         Intersect TR bound
 160   5456.296125  391.229348   Continuing - TR contract     0.001788      301         Intersect TR bound
 170   5456.281915 6724.045507     Continuing - TR expand     0.081458      450         Intersect TR bound
 180   5456.241646 1519.074039   Continuing - TR contract     0.005728      418         Intersect TR bound
 190   5456.229095 3778.514275     Continuing - TR expand     0.057991      449         Intersect TR bound
 200   5456.217994 1522.133233   Continuing - TR contract     0.008155      472         Intersect TR bound
 210   5456.139133    0.570529   Continuing - TR contract     0.247709     1387          Reached tolerance
 220   5456.139133    0.570529   Continuing - TR contract     0.000242       69         Intersect TR bound
 230   5456.139132    8.046726   Continuing - TR contract     0.000051      516         Intersect TR bound
 240   5456.139132    1.999569     Continuing - TR expand     0.000086      550         Intersect TR bound
 250   5456.139132    0.339550     Continuing - TR expand     0.000003      167         Intersect TR bound

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 260   5456.139132    0.339550   Continuing - TR contract     0.000000       28         Intersect TR bound

Iteration has terminated
 265   5456.139132    0.339550Radius of trust region is less than stop.trust.radius

Optimizing with theta = 15.3727 
Beginning optimization

iter           f        nrm_gr                     status          rad  CG iter                  CG result
  10   5459.341381   29.510972   Continuing - TR contract     0.097656        1         Intersect TR bound
  20   5459.338713   34.274211                 Continuing     0.000191        1         Intersect TR bound
  30   5459.338713   34.274211   Continuing - TR contract     0.000000        1         Intersect TR bound
  40   5459.338713   30.355067     Continuing - TR expand     0.000000        2         Intersect TR bound
  50   5459.338708   55.352571                 Continuing     0.000000        4         Intersect TR bound
  60   5459.338697  126.165279                 Continuing     0.000000       10         Intersect TR bound
  70   5459.338687   67.867464     Continuing - TR expand     0.000000        7         Intersect TR bound
  80   5459.338669   28.087448     Continuing - TR expand     0.000000       13         Intersect TR bound
  90   5459.338592  119.541924     Continuing - TR expand     0.000036       51         Intersect TR bound
 100   5459.337782  282.125946     Continuing - TR expand     0.000184       77         Intersect TR bound
 110   5459.306567 1548.761888   Continuing - TR contract     0.000310      116         Intersect TR bound
 120   5459.065969 5426.939272   Continuing - TR contract     0.169322      125         Negative curvature
 130   5458.962995 1889.022732     Continuing - TR expand     0.005953      135         Intersect TR bound
 140   5458.803626 2481.000986   Continuing - TR contract     0.007534      453         Intersect TR bound
 150   5456.163100 7121.891851   Continuing - TR contract     0.343265      863          Reached tolerance
 160   5456.163100 7121.891851   Continuing - TR contract     0.000335      133         Intersect TR bound
 170   5456.138324   25.916262   Continuing - TR contract     0.000024      178         Intersect TR bound
 180   5456.138313    3.474486   Continuing - TR contract     0.000002      217         Intersect TR bound
 190   5456.138313    0.128778   Continuing - TR contract     0.000000      156         Intersect TR bound
 200   5456.138313    0.051170   Continuing - TR contract     0.000000       48         Intersect TR bound

Iteration has terminated
 207   5456.138313    0.012161Radius of trust region is less than stop.trust.radius

Optimizing with theta = 15.97359 
Beginning optimization

iter           f        nrm_gr                     status          rad  CG iter                  CG result
  10   5459.341381   29.510972   Continuing - TR contract     0.097656        1         Intersect TR bound
  20   5459.338713   34.274211                 Continuing     0.000191        1         Intersect TR bound
  30   5459.338713   34.274211   Continuing - TR contract     0.000000        1         Intersect TR bound
  40   5459.338713   38.522826     Continuing - TR expand     0.000000        2         Intersect TR bound
  50   5459.338711   64.237083                 Continuing     0.000000        4         Intersect TR bound
  60   5459.338704   89.616505   Continuing - TR contract     0.000000       10         Intersect TR bound
  70   5459.338697   58.170641     Continuing - TR expand     0.000000        8         Intersect TR bound
  80   5459.338679   76.539939                 Continuing     0.000000       10         Intersect TR bound
  90   5459.338646   32.579310                 Continuing     0.000006       48         Intersect TR bound
 100   5459.332029 3553.889101   Continuing - TR contract     0.002202      192         Intersect TR bound
 110   5459.312289 1219.104002     Continuing - TR expand     0.011149      193         Intersect TR bound
 120   5459.210171  898.990527     Continuing - TR expand     0.014110      262         Intersect TR bound
 130   5458.99139522252.392438     Continuing - TR expand     0.214299      453         Intersect TR bound
 140   5458.00034446841.733982     Continuing - TR expand     1.084886      490         Intersect TR bound
 150   5457.44704729909.962748   Continuing - TR contract     0.012714      516         Intersect TR bound
 160   5457.30368918136.275574                 Continuing     0.064362      560         Intersect TR bound
 170   5456.166265   92.291283   Continuing - TR contract     0.027153     1198          Reached tolerance
 180   5456.140641   24.591792   Continuing - TR contract     0.000318      136         Intersect TR bound
 190   5456.140036   25.849662   Continuing - TR contract     0.000268      549         Intersect TR bound
 200   5456.140029    6.160729   Continuing - TR contract     0.000038      315         Intersect TR bound
 210   5456.139898  208.162812     Continuing - TR expand     0.020642      569         Intersect TR bound
 220   5456.139898  208.162812   Continuing - TR contract     0.000020       82         Negative curvature
 230   5456.139866   32.847463     Continuing - TR expand     0.000204      292         Intersect TR bound
 240   5456.139856  291.571745   Continuing - TR contract     0.000517      458         Intersect TR bound
 250   5456.139846   93.566930   Continuing - TR contract     0.000006       89         Negative curvature

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 260   5456.139822   16.412208   Continuing - TR contract     0.003310      607         Intersect TR bound
 270   5456.139797   70.872504   Continuing - TR contract     0.000039       98         Negative curvature
 280   5456.139794    0.540796     Continuing - TR expand     0.000196      477         Intersect TR bound
 290   5456.139793   24.844401   Continuing - TR contract     0.000028       97         Negative curvature
 300   5456.139793    1.069366   Continuing - TR contract     0.000000      168         Intersect TR bound
 310   5456.139793    1.554880   Continuing - TR contract     0.000000       54         Intersect TR bound
 320   5456.139793    0.070473   Continuing - TR contract     0.000000        9         Intersect TR bound

Iteration has terminated
 320   5456.139793    0.070473Radius of trust region is less than stop.trust.radius

Optimizing with theta = 15.86118 
Beginning optimization

iter           f        nrm_gr                     status          rad  CG iter                  CG result
  10   5459.341381   29.510972   Continuing - TR contract     0.097656        1         Intersect TR bound
  20   5459.338713   34.274211                 Continuing     0.000191        1         Intersect TR bound
  30   5459.338713   34.274211   Continuing - TR contract     0.000000        1         Intersect TR bound
  40   5459.338713   42.559629                 Continuing     0.000000        1         Intersect TR bound
  50   5459.338710   99.663205                 Continuing     0.000000        4         Intersect TR bound
  60   5459.338703   89.720929   Continuing - TR contract     0.000000       12         Intersect TR bound
  70   5459.338696   59.312648                 Continuing     0.000000        7         Intersect TR bound
  80   5459.338678   59.776801     Continuing - TR expand     0.000000       13         Intersect TR bound
  90   5459.338641   74.630767                 Continuing     0.000006       48         Intersect TR bound
 100   5459.331238 1685.956441     Continuing - TR expand     0.006607      176         Intersect TR bound
 110   5459.321505  526.125326     Continuing - TR expand     0.001858      147         Intersect TR bound
 120   5459.274833 1633.915174     Continuing - TR expand     0.028220      275         Intersect TR bound
 130   5459.236913 1582.085233     Continuing - TR expand     0.035716      278         Intersect TR bound
 140   5458.41207220040.909221   Continuing - TR contract     0.542443      570         Intersect TR bound
 150   5458.124732 1862.610196     Continuing - TR expand     0.038141      413         Intersect TR bound
 160   5457.817381 2225.609517   Continuing - TR contract     0.016091      482         Intersect TR bound
 170   5457.32869852928.501640   Continuing - TR contract     0.122188      573         Intersect TR bound
 180   5457.128808  690.688653     Continuing - TR expand     0.017183      427         Intersect TR bound
 190   5456.316268 8964.559041   Continuing - TR contract     0.043494      689         Intersect TR bound
 200   5456.238923  493.529694   Continuing - TR contract     0.000510      199         Negative curvature
 210   5456.216581 2654.543707     Continuing - TR expand     0.092891      550         Intersect TR bound
 220   5456.139588    1.640199   Continuing - TR contract     0.006531     1083          Reached tolerance
 230   5456.139584   24.050956                 Continuing     0.000013       68         Intersect TR bound
 240   5456.139580    0.142077                 Continuing     0.000001      217         Intersect TR bound
 250   5456.139580    2.332929   Continuing - TR contract     0.000000      157         Intersect TR bound

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 260   5456.139580    0.028931   Continuing - TR contract     0.000000       26         Intersect TR bound

Iteration has terminated
 264   5456.139580    0.028931Radius of trust region is less than stop.trust.radius

Time taken for optimization with  30  values of theta: 18946.67 seconds.
     user    system   elapsed 
10437.543    75.067  1448.911 
